'created_at';'favorite_count';'id';'in_reply_to_status_id';'in_reply_to_user_id';'place_full_name';'retweet_count';'retweeted';'retweeted_id';'text';'truncated';'user_id'
'Sun Feb 01 17:22:43 +0000 2015';0;561937703823224834;'';'';'';0;'false';'';'RT @guardiacivil: No toleres que te humillen, insulten o desprecien #Noalmaltrato.
No te calles #Denuncia #062 #016  Podemos ayudarte http:…';'false';438573146
'Sun Feb 01 17:22:45 +0000 2015';0;561937710127255552;'';'';'';0;'false';'';'RT @CarlosAMontaner: La manifestación de Podemos en Madrid recuerda la marcha de Mussolini sobre Roma. Si los españoles no advierten el pel…';'false';834322200
'Sun Feb 01 17:22:46 +0000 2015';0;561937715676348416;'';'';'';0;'false';'';'Las bases de ICV y EUiA dan luz verde a confluir con Podemos y Procés Constituent en Barcelona http://t.co/ocDGDxpCk8 En @CatalunyaPlural';'false';535707261
'Sun Feb 01 17:22:46 +0000 2015';0;561937717966438400;'';'';'';0;'false';'';'RT @javiergarciadiz: La cobertura internacional de la marcha de Podemos http://t.co/sJprmzGtnW';'false';613467817
'Sun Feb 01 17:22:47 +0000 2015';0;561937719421849603;561936803541041152;313104752;'';0;'false';'';'@fergaby1972 señal que podemos hacerlos subir y dsp bajarlos de un misilazo. Trankilo fer.. Se necesita un golpe duro para volver mas fuerte';'false';93979919
'Sun Feb 01 17:22:47 +0000 2015';0;561937720281669632;'';'';'';0;'false';'';'Podemos: La marcha del cambio
https://t.co/V1YCsgA99K';'false';273513557
'Sun Feb 01 17:22:48 +0000 2015';0;561937726107578368;'';'';'';0;'false';'';'RT @CarlosAMontaner: La manifestación de Podemos en Madrid recuerda la marcha de Mussolini sobre Roma. Si los españoles no advierten el pel…';'false';1398475933
'Sun Feb 01 17:22:50 +0000 2015';0;561937731203637252;'';'';'';0;'false';'';'RT @DuchesseGuise: #NoPodeis aceptar que muchos españoles están en contra de las ideas de Podemos sin necesidad de ser facha??';'false';328666979
'Sun Feb 01 17:22:50 +0000 2015';0;561937733678272512;'';'';'';0;'false';'';'RT @aleixsarri: Alguns d''aquests nanos de Podemos no han sacrificat mai res per la seva comunitat, però els carnets de casta els reparteixe…';'false';2786306727
'Sun Feb 01 17:22:51 +0000 2015';0;561937735175634944;561928920728354816;385907481;'';0;'false';'';'“@TomasFTerrados: Tremenda la masiva respuesta k damos los defensores de la libertad a Podemos kn hg #NoPodeis. Hay que demostrado en urnas';'false';301107824
'Sun Feb 01 17:22:51 +0000 2015';0;561937737855799296;'';'';'';0;'false';'';'RT @IntiKory: La misma campaña del miedo contra Podemos es la que se usó en latinoamerica contra los presis progresistas.  Que Chavez, que …';'false';595160464
'Sun Feb 01 17:22:51 +0000 2015';0;561937738145210368;'';'';'Jerez de la Frontera, Andalucía';0;'false';'';'Está claro que Podemos aglutina masas, tal vez estemos ante el próximo partido político que gobernará en el futuro en España...';'false';315228626
'Sun Feb 01 17:22:52 +0000 2015';0;561937739378339840;'';'';'';0;'false';'';'RT @Alza_tu_bandera: La libertad de expresión que propone Podemos (Parte 1) https://t.co/KmUGTckiP9';'false';479792300
'Sun Feb 01 17:22:54 +0000 2015';0;561937747695644672;'';'';'';0;'false';'';'RT @Giliprogre: Cuando critiquéis a Podemos o sus chanchullos, esto es lo que os contestarán sus fanáticos. #NoPodeis http://t.co/sdUT7PuuLt';'false';141161923
'Sun Feb 01 17:22:54 +0000 2015';0;561937748580642816;'';'';'';0;'false';'';'RT @LoMejorDeVine_: La libertad de expresión que propone Podemos (Parte 1) https://t.co/65Xep6A0bk';'false';212906710
'Sun Feb 01 17:22:54 +0000 2015';0;561937750510018560;'';'';'';0;'false';'';'Rajoy acusa a Podemos de ser "unos tristes" que "pintan una España negra" http://t.co/9dzMu0BEPF';'false';2966676454
'Sun Feb 01 17:22:55 +0000 2015';0;561937752590385153;561935323270492161;604271820;'';0;'false';'';'@milaximenez A mi,me encantaría ir a supervivientes, tiene q ser una experiencia inolvidable y q no todos podemos vivir 😪👏👏👏 no lo dudes';'false';106079296
'Sun Feb 01 17:22:55 +0000 2015';0;561937753173426176;'';'';'';0;'false';'';'RT @pasaloydivulga: "El hombre es el único animal que vota a Zapatero y después a Podemos" (JV Santacreu) ►  http://t.co/LZUMJGOBmd';'false';377367838
'Sun Feb 01 17:22:55 +0000 2015';0;561937753785782272;'';'';'';0;'false';'';'RT @GaboBenavidesB: En definitiva este Concejo NO hizo nada por la juventud. #RenovemosElConcejo #Podemos';'false';147126984
'Sun Feb 01 17:22:56 +0000 2015';0;561937759699755008;'';'';'';0;'false';'';'¿Tomás Boy lo metió al terreno Suárez de juego para ilusionar a nosotros lo gordos que aún podemos jugar en primera, o cómo?';'false';72316126
'Sun Feb 01 17:22:56 +0000 2015';0;561937760127569920;'';'';'';0;'false';'';'La verdad acerca de Pablo Iglesias y su partido político Podemos http://t.co/SeHS4Nc5G5';'false';363029824
'Sun Feb 01 17:22:57 +0000 2015';0;561937764007297025;'';'';'';0;'false';'';'RT @eldiarioes: Las bases de ICV y EUiA dan luz verde a confluir con Podemos y Procés Constituent en Barcelona http://t.co/ocDGDxpCk8 En @C…';'false';227996647
'Sun Feb 01 17:22:58 +0000 2015';0;561937765169111042;561936868225605635;2777623719;'';0;'false';'';'@Anabeliita92 es que parece que o apoyas a Podemos, o eres un fascista. Mira, pues no.';'false';2330473128
'Sun Feb 01 17:22:58 +0000 2015';0;561937767983497216;'';'';'';0;'false';'';'Cosas que no deberían existir: —Distancia. —Orgullo.—Gente hipócrita.—Tareas.—La escuela. —Y el "tú y yo solo podemos ser amigos"';'false';2770783660
'Sun Feb 01 17:22:59 +0000 2015';0;561937771485745154;'';'';'';0;'false';'';'RT @pabloreinoso96: Decir que Podemos es comunismo es un complejo de inferioridad severo, enfrentarlo a la burguesía para aliarse con ella.';'false';464292560
'Sun Feb 01 17:23:00 +0000 2015';0;561937775591968769;'';'';'';0;'false';'';'RT @periodicovzlano: Lilian Tintori en Maracaibo: “No nos podemos callar, protestar no es un delito” http://t.co/tfrA0aVn22 #Venezuela';'false';1629476682
'Sun Feb 01 17:23:00 +0000 2015';0;561937775990435840;'';'';'';0;'false';'';'RT @MichelPesquera: No podemos ayudar a todos, pero todos podemos ayudar a alguien! http://t.co/8qRlBc1Ylz';'false';131340541
'Sun Feb 01 17:23:00 +0000 2015';0;561937775805890560;560503696627613696;2897056113;'';0;'false';'';'@CQPMadrid @Irene_Montero_ por supuesto que podemos a pesar de las amenazas de los fachas de ponernos una bomba ayer, aver q hac la justicia';'false';2359602707
'Sun Feb 01 17:23:00 +0000 2015';0;561937776946737155;561935908057141248;20381809;'';0;'false';'';'@ewaldeng En Podemos (ES)';'false';757222472
'Sun Feb 01 17:23:03 +0000 2015';0;561937785847037952;'';'';'';0;'false';'';'RT @monicacorrales: Ver esta imágen de #Podemos en España,luego del ejemplo Vzla,hace q me pregunte: pueden haber tantos pendejos juntos? h…';'false';1062091142
'Sun Feb 01 17:23:03 +0000 2015';0;561937786287452163;561937526546771968;366035487;'';0;'false';'';'@Ferran_X @CU_Podemos bueno seguiré buscando alguien q me diga si existen esas medidas por parte de podemos,de momento sigo sin fe.un saludo';'false';2303994917
'Sun Feb 01 17:23:03 +0000 2015';0;561937787168239617;561882342823055360;245085247;'';0;'false';'';'@Manuelocuencia http://t.co/NaJrRF9L2d la foto más grande del acto de Podemos, para que luego se diga que @elespanolcom no será imparcial';'false';184485361
'Sun Feb 01 17:23:03 +0000 2015';0;561937787629604865;'';'';'';0;'false';'';'RT @mjaguilaridanez: Los simpatizantes de Podemos de Albacete y provincia también estuvieron en la manifestación de Madrid http://t.co/jmzN…';'false';487065503
'Sun Feb 01 17:23:03 +0000 2015';0;561937788472672256;'';'';'';0;'false';'';'RT @PodemosMasAlla: Comenta la camarada @Carmen_Lomana que con Podemos compartirá encantada su riqueza con el pueblo ¡te tomo la palabra! h…';'false';173146859
'Sun Feb 01 17:23:03 +0000 2015';0;561937789319929858;561936513731420160;63062178;'';0;'false';'';'@dandanilopez podemos hacer un bien cuarteto';'false';1672001156
'Sun Feb 01 17:23:03 +0000 2015';0;561937789500272640;'';'';'';0;'false';'';'RT @fabregas_73: No podemos dejar el pais en manos de estos personajes. 
#NoPodeis http://t.co/a8J7nxk8Xr';'false';2897543133
'Sun Feb 01 17:23:04 +0000 2015';0;561937791312232448;'';'';'';0;'false';'';'RT @la_patilla: Podemos en España… ¿es una franquicia del chavismo venezolano? http://t.co/UJpgHUVXwO';'false';72124661
'Sun Feb 01 17:23:05 +0000 2015';0;561937794940305408;'';'';'';0;'false';'';'RT @SergiCastanye: Aquí tenéis mi crítica a Podemos, creo que es una ESTAFA en toda regla http://t.co/ZUt1zoEypt #EsAhora31E';'false';468580801
'Sun Feb 01 17:23:05 +0000 2015';0;561937796244705281;'';'';'';0;'false';'';'RT @maxpradera: #OnomatoSondeo

PODEMOS: Tic Tac 💣

PP: ¡Catacroc! 🚑

PSOE: Glups! 😰

IU: Zzzzzz zzzzzzz 😴

Cs: ¡Ding Dong! 🚪

UPyD: ¡Cri, …';'false';291327982
'Sun Feb 01 17:23:05 +0000 2015';0;561937796630601729;'';'';'';0;'false';'';'RT @DyBuenaletra: La defensora del lector en @elpais_espana critica la (des)información de su medio cuando habla d Podemos #EsAhora31E http…';'false';144901148
'Sun Feb 01 17:23:05 +0000 2015';0;561937797742092288;'';'';'';0;'false';'';'¿Es el eslogan de Podemos acertado?¿o una muestra de soberbia? Liverdades Tic tac, tic tac… ¿es tiempo de rectificar? http://t.co/mHPtzvaAie';'false';2443644272
'Sun Feb 01 17:23:05 +0000 2015';0;561937797637218304;'';'';'';0;'false';'';'RT @melonconcalamar: - ¿Seguro que para ti no soy sólo un polvo de una noche?
- Claro que no mujer, podemos volver a follar por la mañana, …';'false';2477526562
'Sun Feb 01 17:23:06 +0000 2015';0;561937799730167808;'';'';'';0;'false';'';'"@MyLoveGravano: Que dicen Gonzalistas hacemos TT Gonza Mi Ejemplo a Seguir dalee @GONZAGRAVANO SÍ TE GUSTA LA IDEA DALE RT"vamos q podemos';'false';1938432752
'Sun Feb 01 17:23:06 +0000 2015';0;561937801584054272;'';'';'';0;'false';'';'RT @humorindignado: Rajoy acusa a Podemos de ser "unos tristes" que "pintan una España negra" #Nopodeis http://t.co/IOKIdhJKaq';'false';849531830
'Sun Feb 01 17:23:06 +0000 2015';0;561937801554698240;'';'';'';0;'false';'';'No podemos soñar en estado de insomnio.';'false';127716028
'Sun Feb 01 17:23:07 +0000 2015';0;561937803383414784;'';'';'';0;'false';'';'RT @europapress: Los datos que maneja Rajoy dan al PP 5 puntos de ventaja sobre Podemos. http://t.co/9KxNAnhiYG http://t.co/JoU2dbUvvs';'false';854644309
'Sun Feb 01 17:23:07 +0000 2015';0;561937805040185344;'';'';'';0;'false';'';'RT @rudy5fernandez: Mucho animo al equipo español d Balonmano.Mas orgullosos no podemos estar d esta selección con todo lo q nos habéis dad…';'false';1362570866
'Sun Feb 01 17:23:08 +0000 2015';0;561937807745507329;'';'';'';0;'false';'';'RT @catolicos_es: La Cruz no podemos verla como dolor, como sufrimiento, como algo de lo que hay que huir, sino como amor, como entrega gen…';'false';1711328527
'Sun Feb 01 17:23:08 +0000 2015';0;561937809494540291;'';'';'';0;'false';'';'Ienjsuh @SBS_MTV Yo creo en  #유키스  y podemos ganar el  #더쇼 U♥K♥I♥S♥S';'false';381018032
'Sun Feb 01 17:23:09 +0000 2015';0;561937812367220736;'';'';'';0;'false';'';'Sánchez reta a Podemos y dice que "en ganas de ganar a la derecha", no les gana nadie http://t.co/RDcWXEHQ8v #LaInformacion';'false';1932187304
'Sun Feb 01 17:23:09 +0000 2015';0;561937812938043392;'';'';'';0;'false';'';'RT @atlante83: Algunos apuntes sobre la Manifestación de Podemos del 31 de enero de 2015 

http://t.co/N07pPQARNd http://t.co/5zTr5MsIdY';'false';2880143134
'Sun Feb 01 17:23:09 +0000 2015';0;561937814015578113;'';'';'';0;'false';'';'Sánchez reta a Podemos y dice que "en ganas de ganar a la derecha", no les gana nadie: Valencia, 1 feb (EFE).-... http://t.co/giGvjvTcad';'false';2541174558
'Sun Feb 01 17:23:10 +0000 2015';0;561937815341367296;'';'';'Carabobo, Venezuela';0;'false';'';'EL DIARIO ABC SE HACE EL LOCO CON LA MEGA MARCHA DE PODEMOS EN MADRID ¿CASUALIDAD? NOOO!!
SON LA MEDULA DEL FASCISMO ESPAÑOL (EL PP Y PSOE)';'false';141795397
'Sun Feb 01 17:23:10 +0000 2015';0;561937815660138496;'';'';'';0;'false';'';'Las redes estan repletas de mentiras y falsedades sobre Podemos. Votantes del PP, PSOE......etc.... que que... http://t.co/EhAXkBja1l';'false';215584915
'Sun Feb 01 17:23:11 +0000 2015';0;561937820278071296;561937695447207936;209179469;'';0;'false';'';'@knduscaceres seppppp, pero nos podemos distraer mutuamente no???????????????????????????????????????????? te amo';'false';361557208
'Sun Feb 01 17:23:11 +0000 2015';0;561937822584942593;'';'';'';0;'false';'';'RT @Maby80: “@rhm1947: Última hora: Diosdado @dcabellor compró la Puerta del Sol y por eso Podemos hizo esa rolo de marcha allí #ABCdelFasc…';'false';141367431
'Sun Feb 01 17:23:12 +0000 2015';0;561937823839051777;'';'';'';0;'false';'';'RT @IgnacioMGuerra: No podemos seguir aferrados al "no fue correr" al " se mira y no se toca ". Cachetazo durisimo. Baño de humildad a todo…';'false';1187730198
'Sun Feb 01 17:23:12 +0000 2015';0;561937824069718018;'';'';'';0;'false';'';'RT @hernaldozuniga: La fuerza de convocatoria de PODEMOS en España me recuerda el tiempo inicial de Felipe González. http://t.co/cK45UijWU0';'false';119844768
'Sun Feb 01 17:23:12 +0000 2015';0;561937824367513600;'';'';'';0;'false';'';'RT @IvanaMartinezR: Claro, ahora no podemos ni caminar por la calle por si nos violan, y si nos quejamos somos unas víctimas. Ajá. http://t…';'false';371961835
'Sun Feb 01 17:23:14 +0000 2015';0;561937833385295872;'';'';'';0;'false';'';'RT @Alza_tu_bandera: La libertad de expresión que propone Podemos (Parte 2) https://t.co/4ck55viKSi';'false';479792300
'Sun Feb 01 17:23:14 +0000 2015';0;561937834014412800;'';'';'';0;'false';'';'Las televisiones internacionales dedicaron más directos a la manifestación de Podemos que las españolas http://t.co/hMGljnWnZc';'false';241318863
'Sun Feb 01 17:23:15 +0000 2015';0;561937835838935041;'';'';'';0;'false';'';'RT @PodemosMasAlla: Éxito sin precedentes de la manifa de Podemos.

#31EMarchaDelCambio http://t.co/3QeRiHZwcx';'false';173146859
'Sun Feb 01 17:23:15 +0000 2015';0;561937839756427264;'';'';'';0;'false';'';'RT @Pompealeoni: No me gusta Podemos, es más, con la mayoría de la gente que hablo les da hasta miedo, así que: A mi no me representáis #he…';'false';1449459912
'Sun Feb 01 17:23:15 +0000 2015';0;561937839739645952;'';'';'';0;'false';'';'RT @AJulietaRubio: Voy a daros mi humilde (que no gratuita) opinión. Podemos es como Jesus. Todo muy bello, pero las cosas no son tan fácil…';'false';113295870
'Sun Feb 01 17:23:15 +0000 2015';0;561937839844495360;'';'';'';0;'false';'';'RT @17jordani: #NoPodeis YO TAMBIEN SIENTO VERGÜENZA DE ESTE PAIS #Podemos http://t.co/3iREohsvYs';'false';187682695
'Sun Feb 01 17:23:16 +0000 2015';0;561937841874567168;'';'';'';0;'false';'';'RT @LoMejorDeVine_: La libertad de expresión que propone Podemos (Parte 2) https://t.co/uQBO0TztNp';'false';212906710
'Sun Feb 01 17:23:16 +0000 2015';0;561937842927325185;'';'';'';0;'false';'';'RT @sweeteverlak: podemos parar todo por un momento y asimilar el hecho de que son hARRY Y JENNIFER JUNTOS EN UN MISMO LUGAR adIOS';'false';1199484181
'Sun Feb 01 17:23:16 +0000 2015';0;561937843610992640;'';'';'';0;'false';'';'RT @JaviVaHue: INCREÍBLE: Los periodistas de Cuatro ya van uniformados de PODEMOS. No es periodismo, sino propaganda #NoPodéis http://t.co/…';'false';632063458
'Sun Feb 01 17:23:17 +0000 2015';0;561937845318062081;'';'';'';0;'false';'';'RT @ChavistaGanador: DESDE VENEZUELA!! "PODEMOS" DECIR QUE EN ESPAÑA SE ESCUCHA EL "ALERTA, ALERTA QUE CAMINA..."!! .@subversivos_ http://t…';'false';103855669
'Sun Feb 01 17:23:17 +0000 2015';0;561937846094024705;'';'';'';0;'false';'';'RT @subversivos_: Las banderas republicanas no dan miedo al pueblo, la de estos cafres si que lo dan... #podemos #NoPodeis http://t.co/TM8I…';'false';475750224
'Sun Feb 01 17:23:17 +0000 2015';0;561937846253420544;'';'';'';0;'false';'';'RT @SpaceHarlock: Banderas soviéticas, de la tercera república y del grupo terrorista GRAPO en la manifestación de Podemos. ¡Tremendo! http…';'false';2318054410
'Sun Feb 01 17:23:17 +0000 2015';0;561937848212144128;'';'';'';0;'false';'';'RT @MichelPesquera: No podemos ayudar a todos, pero todos podemos ayudar a alguien! http://t.co/8qRlBc1Ylz';'false';2970800339
'Sun Feb 01 17:23:18 +0000 2015';0;561937849071964160;'';'';'';0;'false';'';'Las redes contra Podemos en un duro ataque que les asegura que #NoPodeis - EcoDiario.es http://t.co/Y55tH9GH9s vía @elecodiario';'false';1213187628
'Sun Feb 01 17:23:18 +0000 2015';0;561937850179268608;'';'';'';0;'false';'';'RT @eldiarioes: Las bases de ICV y EUiA dan luz verde a confluir con Podemos y Procés Constituent en Barcelona http://t.co/ocDGDxpCk8 En @C…';'false';181352917
'Sun Feb 01 17:23:19 +0000 2015';0;561937853618585600;'';'';'';0;'false';'';'RT @MariaFlorBlanco: El paranoico monstruo de Podemos ► http://t.co/3L09NbwWOU';'false';139481894
'Sun Feb 01 17:23:19 +0000 2015';0;561937855032074240;'';'';'';0;'false';'';'RT @carlos_inglada: #NoPodeis Hay mas alternativas a los PP, Podemos o PSOE tenemos a  @CiudadanosCs, @Albert_Rivera';'false';278705916
'Sun Feb 01 17:23:20 +0000 2015';0;561937857045344257;'';'';'';0;'false';'';'31-01-2015 PODEMOS: http://t.co/sTEUPcW70M vía @YouTube';'false';493976601
'Sun Feb 01 17:23:20 +0000 2015';0;561937859423502337;'';'';'';0;'false';'';'RT @periodicovzlano: Lilian Tintori en Maracaibo: “No nos podemos callar, protestar no es un delito” http://t.co/tfrA0aVn22 #Venezuela';'false';2962445097
'Sun Feb 01 17:23:21 +0000 2015';0;561937863093542913;'';'';'';0;'false';'';'RT @isanseba: Ni una bandera de España constitucional en la marcha de Podemos. Muy ilustrativo de sus convicciones "democráticas"';'false';570732995
'Sun Feb 01 17:23:21 +0000 2015';0;561937863089340417;561937546461331457;2987281179;'';0;'false';'';'@Anticriaturitas Aora a dicho fabrizio q voteis a podemos. Ahhh tu tienes el libro firmado???';'false';2987281179
'Sun Feb 01 17:23:22 +0000 2015';0;561937866084061185;561936805113909249;519330336;'';0;'false';'';'@XaviEscufi RT La sorprendente transformación de podemos en medio año. 
¡ESTO SIN GOBERNAR! #NoPodeis http://t.co/Sf7WbjH1O1';'false';2190491198
'Sun Feb 01 17:23:22 +0000 2015';0;561937867543678976;'';'';'';0;'false';'';'Las bases de Podemos son gente de todo tipo, que entra en muchas partes del abanico ideológico y con más o menos idea de política';'false';370762166
'Sun Feb 01 17:23:22 +0000 2015';0;561937869074624512;'';'';'';0;'false';'';'RT @SergiCastanye: Aquí tenéis mi crítica a Podemos, creo que es una ESTAFA en toda regla http://t.co/ZUt1zoEypt #EsAhora31E';'false';308118166
'Sun Feb 01 17:23:23 +0000 2015';0;561937869733101568;'';'';'';0;'false';'';'RT @pascualsergio: Recordamos que la inscripción de candidaturas en las primarias en Andalucía se ubica en http://t.co/asUeO3m282  @ahorapo…';'false';2579896665
'Sun Feb 01 17:23:23 +0000 2015';0;561937871729606657;'';'';'';0;'false';'';'...el fenómeno Podemos se expande fuera de nuestras fronteras... http://t.co/9GdQg95V1Z';'false';2537886528
'Sun Feb 01 17:23:25 +0000 2015';0;561937880411799552;'';'';'';0;'false';'';'RT @CarlosAMontaner: La manifestación de Podemos en Madrid recuerda la marcha de Mussolini sobre Roma. Si los españoles no advierten el pel…';'false';609501523
'Sun Feb 01 17:23:26 +0000 2015';0;561937885738582016;'';'';'';0;'false';'';'Podemos ser lo mejor o también lo peor con la misma facilidad ...';'false';2965408703
'Sun Feb 01 17:23:26 +0000 2015';0;561937885591764994;'';321765070;'';0;'false';'';'@BogotaHumanaYA inició compra de parqueadero de camiones de Corabastos, allí se expandirá el Humedal La Vaca. Podemos http://t.co/xfpLrG0Q3d';'false';87266285
'Sun Feb 01 17:23:27 +0000 2015';0;561937887638585345;561935867905073153;187367043;'';0;'false';'';'@ilslor @MARACAYACTIVA @sundde_ve amigo creo q de nuestra parte nada podemos hacer....simplemente no comprar a revendedores...';'false';878939911
'Sun Feb 01 17:23:28 +0000 2015';0;561937891807752193;'';'';'';0;'false';'';'RT @luiscristobalr1: Dice Monedero que, ni el Rey, ni Suárez, ni Fraga trajeron la democracia; claro, la trajeron los de Podemos.Que este m…';'false';123841404
'Sun Feb 01 17:23:28 +0000 2015';0;561937891996499969;'';'';'';0;'false';'';'RT @oneto_p: Podemos abre la campaña vendiendo sueños Pepe Oneto  http://t.co/Ltnq79iDvg vía @Republica_com';'false';408551247
'Sun Feb 01 17:23:29 +0000 2015';0;561937896266280960;'';'';'';0;'false';'';'RT @CarlosAMontaner: La manifestación de Podemos en Madrid recuerda la marcha de Mussolini sobre Roma. Si los españoles no advierten el pel…';'false';140471872
'Sun Feb 01 17:23:29 +0000 2015';0;561937896694116352;'';'';'';0;'false';'';'RT @Giliprogre: ¿Por qué Marte es de Podemos? Porque es rojo y no tiene vida inteligente. #NoPodeis';'false';252772160
'Sun Feb 01 17:23:29 +0000 2015';0;561937897155465216;'';'';'';0;'false';'';'RT @europapress: Los datos que maneja Rajoy dan al PP 5 puntos de ventaja sobre Podemos. http://t.co/9KxNAnhiYG http://t.co/JoU2dbUvvs';'false';1110051114
'Sun Feb 01 17:23:29 +0000 2015';0;561937897319055360;'';'';'';0;'false';'';'Podemos,ya no es indeferente http://t.co/PCo20NEFvb';'false';2576148819
'Sun Feb 01 17:23:30 +0000 2015';0;561937899672068098;'';'';'';0;'false';'';'RT @Grupo_patriota: #NoPodeis "El video que cualquier votante de Podemos debería ver..."
http://t.co/xLETmOFIq9';'false';1012044181
'Sun Feb 01 17:23:30 +0000 2015';0;561937900963889152;'';'';'';0;'false';'';'RT @EsppeonzAguirre: Corresponsal del F. Times denuncia manipulación de TVE sobre la marcha de Podemos #EsAhora31E http://t.co/4piKSgoukg h…';'false';480480487
'Sun Feb 01 17:23:30 +0000 2015';0;561937902255345664;'';'';'';0;'false';'';'[#JuniorHumildeRD] - Las televisiones internacionales dedicaron más directos a la manifestación de Podemos que... http://t.co/RWG2T2RB7M';'false';141342638
'Sun Feb 01 17:23:30 +0000 2015';0;561937902834573312;561937631861538817;434245117;'';0;'false';'';'@AlessEmanem Es un poco lo que hace Podemos. "Las cosas se están haciendo mal, hay que hacerlas bien", dicen. Análisis simplista y sin...';'false';302551997
'Sun Feb 01 17:23:31 +0000 2015';0;561937904575184896;561937243506749441;2440703312;'';0;'false';'';'@NotCati La gente está diciendo q por qué no meten en la cárcel a los q dicen de poner una bomba a los manifestantes de Podemos en la plaza';'false';220170163
'Sun Feb 01 17:23:31 +0000 2015';0;561937905187586048;'';'';'';0;'false';'';'RT @rudy5fernandez: Mucho animo al equipo español d Balonmano.Mas orgullosos no podemos estar d esta selección con todo lo q nos habéis dad…';'false';131298232
'Sun Feb 01 17:23:31 +0000 2015';0;561937906202574848;'';'';'';0;'false';'';'Un buen análisis del #EsAhora31E: Podemos y el mando http://t.co/Jv3KoAURN6';'false';182326268
'Sun Feb 01 17:23:32 +0000 2015';0;561937907301515264;'';'';'';0;'false';'';'Hola preciosa❤ Es una cuenta nueva, donde te podemos dar outfits, consejos, frases, imagenes, y lo que tu qui... —  http://t.co/OIlzfAFGJ5';'false';194202278
'Sun Feb 01 17:23:32 +0000 2015';0;561937908001558528;'';'';'';0;'false';'';'[#JuniorHumildeRD] - Las televisiones internacionales dedicaron más directos a la manifestación de Podemos que... http://t.co/4X6mI0ihWw';'false';2228661248
'Sun Feb 01 17:23:33 +0000 2015';0;561937912213032960;'';'';'';0;'false';'';'RT @EsppeonzAguirre: Corresponsal del F. Times denuncia manipulación de TVE sobre la marcha de Podemos #EsAhora31E http://t.co/4piKSgoukg h…';'false';262377673
'Sun Feb 01 17:23:33 +0000 2015';0;561937914469568512;'';'';'';0;'false';'';'RT @Schuma78: @CiudadanosCs con @Albert_Rivera al frente podría descolocar el mapa electoral andaluz vía @T_interesa http://t.co/uvkZ0lKnF0…';'false';477768396
'Sun Feb 01 17:23:33 +0000 2015';0;561937914637336577;'';'';'';0;'false';'';'RT @ejrl: Podemos saturó Puerta del Sol en Madrid http://t.co/iv6Vx5W1aQ http://t.co/FkhO3tGnbf / Así comenzó la cosa en Venezuela y mire u…';'false';514036388
'Sun Feb 01 17:23:35 +0000 2015';0;561937921272741888;'';'';'';0;'false';'';'RT @GerardoUceda: #5mentarios el rechazo a la unidad de @NicolasdelCano Hay que hacer como #Syriza y #Podemos';'false';940365433
'Sun Feb 01 17:23:35 +0000 2015';0;561937922254200834;'';'';'';0;'false';'';'RT @MilloremTGN: @XaviEscufi RT La sorprendente transformación de podemos en medio año. 
¡ESTO SIN GOBERNAR! #NoPodeis http://t.co/Sf7WbjH1…';'false';519330336
'Sun Feb 01 17:23:36 +0000 2015';0;561937924275851265;'';'';'';0;'false';'';'RT @la_iguanatv: Así fue la multitudinaria "Marcha del cambio" que #Podemos impulsó en #Madrid http://t.co/MgO0VQA0Kf http://t.co/8WdEhBIh2U';'false';1090293098
'Sun Feb 01 17:23:36 +0000 2015';0;561937924082917376;'';'';'';0;'false';'';'RT @peponmor: Luis Alegre, el candidato de Podemos en Madrid, acusa a Eduardo Inda de "infamia" por revelar que trincó 150000€...-  http://…';'false';292539295
'Sun Feb 01 17:23:36 +0000 2015';0;561937925664165889;'';'';'';0;'false';'';'RT @eldiarioes: Las bases de ICV y EUiA dan luz verde a confluir con Podemos y Procés Constituent en Barcelona http://t.co/ocDGDxpCk8 En @C…';'false';2842661824
'Sun Feb 01 17:23:36 +0000 2015';0;561937927744540674;'';'';'';0;'false';'';'RT @monicaoltra: Compromís es un proyecto valenciano y Podemos tiene su centro político en Madrid'' http://t.co/QdXhB8L8jY';'false';745180717
'Sun Feb 01 17:23:37 +0000 2015';0;561937928092651521;'';'';'';0;'false';'';'RT @EduardoFRub: Imágenes de 2011, cuando no existíamos, para intentar desprestigiar a Podemos, qué vergüenza #TodoValeContraPodemos http:/…';'false';1385708911
'Sun Feb 01 17:23:38 +0000 2015';0;561937935516581888;'';'';'';0;'false';'';'RT @Yosoy_Magic: NOTICIA. La derecha rabiosa ante la concentración de Podemos lanzan #NoPodeis Están a toda máquina descalificando, saben q…';'false';371611098
'Sun Feb 01 17:23:39 +0000 2015';0;561937936976203776;'';'';'';0;'false';'';'RT @AngelTala22: Parece de risa. No se dan cuenta que cuanto más intenten desprestigiar a Pablo Iglesias y Podemos, más votos tendrán.';'false';324607123
'Sun Feb 01 17:23:39 +0000 2015';0;561937937638916096;561937720801775617;442122395;'';0;'false';'';'@IronLadygov y comparto varios puntos de vista con Podemos. Los que piensen diferente me parece igual de respetable mientras me respeten';'false';442122395
'Sun Feb 01 17:23:39 +0000 2015';0;561937938683265025;561936819793969153;16492068;'';0;'false';'';'@PatColon tú estás en o votarás a Podemos? (Si puedo preguntar) @JohnNadie';'false';298551084
